,지역,연령,성별,독서 빈도,독서장애요인1,독서장애요인2,도서 선택시 이용정보1,도서 선택시 이용정보2,도서 입수경로1,도서 입수경로2,종이책 선호분야1,종이책 선호분야2,전자책 선호분야1,전자책 선호분야2,도서관 이용경험,주이용 도서관 종류1,월 평균 이용빈도,연 평균 이용빈도,이용 목적,비이용 이유,최종학력,연도,종이책 빈도,전자책 빈도,오디오북 빈도,종이신문,인터넷신문,종이잡지,웹진,만화책,웹툰,독서 선호도,주이용 도서관 종류2,평일 평균 독서시간(분),주말 평균 독서시간(분),종이_평일 평균 독서시간(분),종이_주말 평균 독서시간(분),전자_평일 평균 독서시간(분),전자_주말 평균 독서시간(분),오디오_평일 평균 독서시간(분),오디오_주말 평균 독서시간(분),종이책,전자책,웹소설,오디오북,총 독서량,도서관 방문,전자도서관 이용,전자책/오디오북/웹소설 구독,전자책 이용이유1,전자책 이용이유2,전자책 이용방식1,전자책 이용방식2
3800,경북,40-49세,여,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"텔레비전이나 라디오의 책 소개, 광고",베스트셀러,직접 구입,직장 비치,문학,문학,"역사, 지리","과학, 기술, 컴퓨터",있다,공공도서관,약간 증가,0,독서 및 도서 대출,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,직장도서관,0.0,0.0,30.0,0.0,60.0,60.0,0.0,0.0,약간 증가,변함 없음,변함 없음,약간 감소,약간 증가,매우 감소,매우 감소,매우 감소,보관과 휴대가 편리해서,종이책에 없는 콘텐츠여서,무료 이용,구매 이용
3801,경북,50-59세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,베스트셀러,"유명인, 전문가 추천",직접 구입,도서관 대여,"역사, 지리",소설(장르소설 포함),0,0,있다,공공도서관,변함 없음,0,독서 및 도서 대출,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,전문도서관,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,0,0,0,0
3802,경북,50-59세,여,매일,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","가족, 친구 추천",0,직접 구입,선물,"철학, 사상, 종교",0,소설(장르소설 포함),"정치, 사회, 시사",없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,매우 감소,변함 없음,변함 없음,보관과 휴대가 편리해서,0,무료 이용,구매 이용
3803,경북,50-59세,남,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3804,경북,50-59세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3805,경북,50-59세,여,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,글자가 잘 보이지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3806,경북,50-59세,남,전혀 읽지 않음,책을 읽고 이해하기가 어려워서,독서의 필요성을 느끼지 못해서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3807,경북,50-59세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,여가/취미활동,"인터넷의 책 소개, 광고",베스트셀러,도서관 대여,직접 구입,소설(장르소설 포함),문학,0,0,있다,공공도서관,0,약간 증가,자료조사,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,매우 감소,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,0,0,0,0
3808,경북,50-59세,여,매일,일 또는 학업 때문에 책읽을시간이 없어서,0,"인터넷의 책 소개, 광고","가족, 친구 추천",직접 구입,집에 있는 책,0,0,소설(장르소설 포함),0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,무료 이용,0
3809,경북,50-59세,여,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 구입이 경제적으로 부담되어서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3810,경북,50-59세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,몸이 불편하여 책 읽기가 어려워서,"신문이나 잡지의 책 소개, 광고","가족, 친구 추천",집에 있는 책,직장 비치,문학,소설(장르소설 포함),0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,변함 없음,변함 없음,0,0,0,0
3811,경북,50-59세,여,매일,책을 읽을만한 마음의 여유가 없어서,어떤 책을 읽을지 몰라서,"가족, 친구 추천","인터넷의 책 소개, 광고",도서관 대여,집에 있는 책,"철학, 사상, 종교","가정, 육아, 요리",0,0,있다,공공도서관,매우 증가,0,독서 및 도서 대출,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,0,0,0,0
3812,경북,50-59세,남,전혀 읽지 않음,글자가 잘 보이지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3813,경북,50-59세,남,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"텔레비전이나 라디오의 책 소개, 광고","서점, 도서관 등에서 책을 직접 보고",직접 구입,집에 있는 책,문학,문학,0,0,없다,0,0,0,0,집에서 멀다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3814,경북,50-59세,여,한 달에 한두 번,글자가 잘 보이지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"가족, 친구 추천",베스트셀러,집에 있는 책,선물,소설(장르소설 포함),문학,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3815,경북,50-59세,여,몇 달에 한번,글자가 잘 보이지 않아서,일 또는 학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",각종 기관 추천도서,직접 구입,집에 있는 책,재테크,소설(장르소설 포함),0,0,없다,0,0,0,0,유익한 프로그램이 부족하다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3816,경북,50-59세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,"가족, 친구 추천","신문이나 잡지의 책 소개, 광고",집에 있는 책,0,소설(장르소설 포함),"취미, 오락, 여행, 건강",소설(장르소설 포함),0,있다,기타,0,약간 증가,독서 및 도서 대출,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,약간 감소,약간 증가,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,부담 없이 즐길 수 있어서,인터넷이나 앱으로 손쉽게 접할 수 있어서,구매 이용,무료 이용
3817,경북,50-59세,여,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,글자가 잘 보이지 않아서,"가족, 친구 추천","유명인, 전문가 추천",직접 구입,집에 있는 책,"취미, 오락, 여행, 건강",자기계발서,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3818,경북,50-59세,여,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,글자가 잘 보이지 않아서,"유튜브, 책방송 팟캐스트의 책 소개","인터넷의 책 소개, 광고",직접 구입,집에 있는 책,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,120.0,매우 감소,변함 없음,변함 없음,매우 증가,약간 증가,약간 감소,변함 없음,변함 없음,0,0,정기구독 이용,구매 이용
3819,경북,50-59세,여,몇 달에 한번,책을 읽을만한 마음의 여유가 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"가족, 친구 추천",베스트셀러,집에 있는 책,선물,자기계발서,"취미, 오락, 여행, 건강",0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3820,경북,50-59세,여,전혀 읽지 않음,책을 읽을만한 마음의 여유가 없어서,글자가 잘 보이지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,0,0,0,0
3821,경북,50-59세,남,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,여가/취미활동,각종 기관 추천도서,"인터넷의 책 소개, 광고",집에 있는 책,직접 구입,"역사, 지리","취미, 오락, 여행, 건강",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3822,경북,50-59세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3823,경북,50-59세,남,전혀 읽지 않음,독서의 필요성을 느끼지 못해서,책을 읽고 이해하기가 어려워서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,중학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3824,경북,50-59세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,글자가 잘 보이지 않아서,"텔레비전이나 라디오의 책 소개, 광고","인터넷의 책 소개, 광고",공공장소 비치,직접 구입,소설(장르소설 포함),"취미, 오락, 여행, 건강",0,0,없다,0,0,0,0,집에서 멀다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3825,경북,50-59세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,"유명인, 전문가 추천","가족, 친구 추천",집에 있는 책,직접 구입,"역사, 지리",자기계발서,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3826,경북,50-59세,여,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,초등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3827,경북,50-59세,남,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,베스트셀러,"가족, 친구 추천",직접 구입,집에 있는 책,소설(장르소설 포함),"취미, 오락, 여행, 건강",0,0,없다,0,0,0,0,집에서 멀다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3828,경북,50-59세,남,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,베스트셀러,각종 기관 추천도서,직접 구입,집에 있는 책,"취미, 오락, 여행, 건강",소설(장르소설 포함),0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3829,경북,50-59세,남,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,각종 기관 추천도서,"서점, 도서관 등에서 책을 직접 보고",직접 구입,집에 있는 책,"역사, 지리",자기계발서,0,0,없다,0,0,0,0,읽고 싶은 책은 구입해서 읽는다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3830,경북,50-59세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3831,경북,50-59세,남,몇 달에 한번,글자가 잘 보이지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"인터넷의 책 소개, 광고","유명인, 전문가 추천",직접 구입,집에 있는 책,"취미, 오락, 여행, 건강",자기계발서,0,0,없다,0,0,0,0,읽고 싶은 책은 구입해서 읽는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3832,경북,50-59세,여,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3833,경북,50-59세,여,몇 달에 한번,책을 읽을만한 마음의 여유가 없어서,일 또는 학업 때문에 책읽을시간이 없어서,"인터넷의 책 소개, 광고",베스트셀러,직접 구입,주위 사람에게 대여,문학,소설(장르소설 포함),0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,매우 감소,변함 없음,매우 감소,0,0,0,0
3834,경북,50-59세,여,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,글자가 잘 보이지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,0,0,0,0
3835,경북,50-59세,여,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,글자가 잘 보이지 않아서,"서점, 도서관 등에서 책을 직접 보고","가족, 친구 추천",직접 구입,집에 있는 책,소설(장르소설 포함),문학,0,0,없다,0,0,0,0,집에서 멀다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,0,0
3836,경북,50-59세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3837,경북,50-59세,여,전혀 읽지 않음,글자가 잘 보이지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3838,경북,50-59세,여,전혀 읽지 않음,독서의 필요성을 느끼지 못해서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,0,0,0,0
3839,경북,50-59세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"서점, 도서관 등에서 책을 직접 보고","가족, 친구 추천",직접 구입,0,소설(장르소설 포함),"취미, 오락, 여행, 건강",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3840,경북,50-59세,남,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",베스트셀러,"가족, 친구 추천",집에 있는 책,직접 구입,"취미, 오락, 여행, 건강",재테크,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,중학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3841,경북,50-59세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",글자가 잘 보이지 않아서,"인터넷의 책 소개, 광고",베스트셀러,직접 구입,집에 있는 책,"어학, 외국어","취미, 오락, 여행, 건강",소설(장르소설 포함),0,있다,공공도서관,매우 증가,0,자료조사,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,0.0,30.0,120.0,120.0,0.0,0.0,약간 감소,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,시간을 보내려고,시간과 장소에 관계없이 이용할 수 있어서,구매 이용,정기구독 이용
3842,경북,50-59세,남,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,약간 감소,약간 감소,변함 없음,변함 없음,변함 없음,0,0,0,0
3843,경북,50-59세,남,전혀 읽지 않음,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,책을 읽을만한 마음의 여유가 없어서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3844,경북,50-59세,남,전혀 읽지 않음,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
3845,경북,50-59세,여,전혀 읽지 않음,책을 읽을만한 마음의 여유가 없어서,글자가 잘 보이지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,읽을 만한 책이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,매우 감소,변함 없음,0,0,0,0
3846,경북,50-59세,여,한 달에 한두 번,글자가 잘 보이지 않아서,일 또는 학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",집에 있는 책,직접 구입,"철학, 사상, 종교","가정, 육아, 요리",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,매우 감소,변함 없음,변함 없음,0,0,0,0
